Subj,IP_Address,Inst_Time,Avg_Read_Time,Outcome,Agent,Vignette,Trial,Cause,Counterfactual,Trial_time,Age,Gender,Ethnicity,Education,SES
51,66.227.134.117,26.252,86.572625,2,3,17,12,2,2,70.084,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,1,18,9,7,1,56.453,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,3,19,13,6,2,185.37,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,2,20,22,5,1,42.147,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,2,21,1,5,1,223.394,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,1,22,8,6,1,126.455,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,1,23,5,5,1,54.591,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,2,24,23,5,2,44.256,49,1,5,4,8
52,50.26.4.160,22.267,40.348125,2,2,1,14,5,1,37.092,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,2,13,4,1,37.915,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,3,24,6,1,34.788,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,1,4,17,5,1,36.132,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,1,5,7,4,1,40.384,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,3,6,10,4,1,39.907,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,1,7,5,6,1,40.859,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,1,8,11,7,2,42.924,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,1,9,6,4,2,47.207,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,2,10,8,7,1,39.175,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,1,11,9,7,1,40.301,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,2,12,22,5,2,31.119,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,13,12,4,1,41.733,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,14,18,7,2,42.756,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,2,15,21,4,2,33.821,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,1,16,4,7,1,43.365,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,2,17,20,4,2,35.698,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,3,18,2,7,2,51.572,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,19,19,7,1,37.366,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,1,20,16,5,2,38.468,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,2,21,1,6,1,43.476,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,2,22,15,5,2,35.444,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,2,3,23,23,7,1,42.697,24,2,1,4,5
52,50.26.4.160,22.267,40.348125,1,3,24,3,7,1,47.42,24,2,1,4,5
53,172.242.88.118,22.545,37.86979167,1,1,1,14,6,1,26.088,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,2,23,6,2,32.26,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,3,9,6,1,25.226,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,3,4,12,6,1,59.689,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,1,5,5,6,2,30.308,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,6,15,6,2,27.575,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,7,7,6,1,79.914,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,3,8,10,6,2,26.243,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,9,3,6,2,67.641,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,3,10,11,6,1,27.697,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,11,19,6,2,22.836,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,3,12,8,6,2,26.519,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,2,13,2,6,2,34.585,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,2,14,1,6,1,67.48,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,3,15,16,6,2,27.136,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,1,16,24,6,1,43.473,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,3,17,21,6,1,31.039,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,2,18,4,6,2,29.134,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,19,13,5,2,56.132,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,20,6,6,2,39.649,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,1,21,18,6,1,34.778,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,3,22,22,6,1,25.095,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,1,2,23,20,6,2,31.059,61,2,5,5,6
53,172.242.88.118,22.545,37.86979167,2,1,24,17,6,2,22.84,61,2,5,5,6
54,172.250.134.141,13.802,53.43504167,1,3,1,23,7,1,34.428,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,1,2,5,6,1,35.16,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,1,3,7,5,2,25.446,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,4,17,6,1,33.03,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,5,11,7,2,37.755,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,6,3,7,1,35.602,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,3,7,20,6,2,61.369,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,3,8,2,5,2,50.793,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,9,4,7,1,182.664,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,1,10,8,5,2,26.512,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,11,21,7,1,30.57,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,12,13,6,1,50.306,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,3,13,15,5,2,97.285,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,14,16,7,1,82.216,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,15,18,5,2,27.78,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,2,16,24,5,2,28.308,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,17,6,6,1,115.788,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,1,18,12,6,2,35.702,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,1,19,9,6,1,44.634,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,2,20,19,5,2,33.322,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,21,10,7,1,54.203,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,22,14,7,1,37.822,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,2,1,23,22,7,1,32.728,50,2,5,4,8
54,172.250.134.141,13.802,53.43504167,1,2,24,1,6,2,82.315,50,2,5,4,8
55,96.42.3.93,13.372,36.42125,2,2,1,7,5,2,27.85,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,2,20,5,2,32.312,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,3,3,5,1,63.956,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,1,4,12,5,1,25.942,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,5,17,4,2,33.597,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,6,13,5,2,24.19,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,7,18,5,2,40.303,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,8,1,6,2,42.211,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,9,9,5,1,27.174,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,10,24,6,1,28.51,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,3,11,11,7,1,33.964,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,1,12,23,7,1,23.486,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,3,13,2,2,2,5.263,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,14,5,6,2,39.455,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,3,15,10,5,2,33.175,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,3,16,16,6,2,73.007,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,1,17,4,6,1,55.681,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,3,18,14,5,2,30.887,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,2,19,8,6,2,31.252,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,1,20,15,6,2,32.741,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,21,22,7,1,33.695,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,3,22,6,5,1,27.305,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,1,3,23,19,7,1,75.19,30,2,5,5,8
55,96.42.3.93,13.372,36.42125,2,2,24,21,6,2,26.459,30,2,5,5,8
56,68.62.65.12,30.506,39.29020833,1,2,1,22,3,2,32.243,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,2,14,5,1,39.198,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,3,23,5,1,41.234,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,4,4,2,2,37.363,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,5,12,6,1,37.972,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,6,13,6,1,39.846,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,7,8,5,1,40.89,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,8,2,2,2,42.393,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,1,9,24,6,1,38.663,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,2,10,16,3,2,38.319,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,2,11,10,2,2,35.455,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,12,15,7,1,34.232,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,1,13,11,6,1,37.768,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,14,1,6,1,46.342,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,1,15,21,6,1,31.925,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,1,16,19,4,2,39.033,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,1,17,7,6,1,39.034,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,18,17,7,1,40.958,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,19,20,6,1,39.236,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,1,3,20,6,7,1,44.135,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,1,21,5,6,1,37.11,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,22,18,7,1,34.741,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,2,23,3,7,1,40.668,28,2,5,4,6
56,68.62.65.12,30.506,39.29020833,2,3,24,9,2,2,51.576,28,2,5,4,6
57,116.68.91.251,21.206,54.74470833,2,3,1,10,6,1,100.245,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,3,2,5,4,1,49.455,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,3,3,4,7,1,42.83,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,2,4,7,5,1,29.261,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,1,5,8,4,2,38.916,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,3,6,12,7,1,42.997,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,2,7,22,5,2,28.741,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,1,8,20,7,2,38.141,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,2,9,3,5,2,43.738,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,1,10,17,7,1,59.986,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,3,11,2,6,2,68.104,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,2,12,1,7,2,117.012,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,3,13,11,2,2,69.828,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,1,14,24,6,1,36.946,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,2,15,23,3,2,41.667,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,2,16,21,5,2,48.143,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,2,17,9,6,1,42.157,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,2,18,14,5,2,75.939,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,1,19,16,7,2,49.517,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,3,20,6,7,1,50.012,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,1,21,15,6,1,63.601,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,2,22,18,7,2,33.227,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,2,3,23,19,5,1,78.391,34,2,3,6,7
57,116.68.91.251,21.206,54.74470833,1,3,24,13,3,2,58.681,34,2,3,6,7
58,71.201.191.226,13.5,30.31133333,1,1,1,14,7,1,28.058,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,1,2,4,7,1,38.569,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,1,3,8,5,2,24.52,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,4,20,7,1,28.684,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,1,5,13,6,2,30.117,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,6,11,7,1,48.448,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,7,1,7,1,37.082,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,2,8,5,7,1,28.71,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,3,9,22,7,1,25.262,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,3,10,23,5,2,34.506,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,11,21,7,1,27.775,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,12,2,1,1,46.838,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,2,13,16,7,1,25.686,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,3,14,15,1,2,19.92,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,15,19,5,1,22.041,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,3,16,3,7,2,40.196,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,3,17,9,1,2,49.653,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,1,18,24,7,1,15.836,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,2,19,18,7,1,14.002,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,20,17,7,1,16.978,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,2,3,21,7,7,1,28.135,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,2,22,10,7,2,39.411,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,23,6,7,1,22.17,36,1,5,5,7
58,71.201.191.226,13.5,30.31133333,1,1,24,12,7,1,30.305,36,1,5,5,7
59,64.118.122.56,21.889,48.648,2,1,1,6,6,1,42.623,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,2,22,5,1,32.76,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,3,15,5,1,46.523,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,1,4,11,6,1,29.034,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,5,13,3,2,62.638,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,3,6,5,5,1,40.411,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,3,7,9,5,1,45.356,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,1,8,1,5,2,63.324,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,3,9,16,3,2,33.037,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,10,3,3,2,55.228,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,2,11,4,5,1,39.691,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,1,12,14,5,1,32.692,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,13,24,3,2,37.253,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,1,14,10,5,1,130.119,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,3,15,8,3,2,57.381,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,3,16,2,3,2,66.803,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,17,19,5,1,26.107,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,2,18,21,3,2,49.849,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,3,19,12,5,1,56.821,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,3,20,18,5,1,51.327,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,2,21,7,5,1,38.485,29,2,5,5,8
59,64.118.122.56,21.889,48.648,1,1,22,23,5,1,35.257,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,2,23,17,5,1,48.471,29,2,5,5,8
59,64.118.122.56,21.889,48.648,2,1,24,20,6,1,37.412,29,2,5,5,8
60,144.75.195.110,18.673,30.8,2,3,1,4,1,2,55.442,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,3,2,12,2,2,28.61,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,3,3,10,1,2,13.447,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,2,4,2,1,1,51.995,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,2,5,23,1,2,17.035,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,2,6,14,1,2,18.86,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,3,7,22,1,1,29.828,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,2,8,1,1,2,48.141,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,2,9,7,1,2,26.333,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,2,10,16,1,2,18.439,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,1,11,24,7,1,24.336,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,3,12,13,6,2,31.153,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,1,13,15,2,2,28.797,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,3,14,19,1,2,45.225,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,3,15,9,1,2,14.461,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,1,16,18,7,1,33.274,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,3,17,5,2,1,47.423,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,1,18,6,1,2,37.22,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,2,19,8,1,2,15.194,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,1,20,20,7,1,30.795,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,3,21,17,1,1,26.457,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,2,22,21,2,2,25.568,40,1,5,5,3
60,144.75.195.110,18.673,30.8,1,2,23,11,1,2,18.096,40,1,5,5,3
60,144.75.195.110,18.673,30.8,2,2,24,3,1,2,43.726,40,1,5,5,3
61,199.96.144.130,7.263,72.603125,2,2,1,15,7,2,27.118,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,2,2,24,5,2,33.78,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,2,3,4,6,2,241.925,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,4,9,6,2,35.445,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,5,18,5,2,29.772,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,1,6,6,5,1,76.733,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,1,7,22,7,2,58.2,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,8,3,6,2,44.496,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,9,8,7,2,156.047,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,1,10,13,7,2,25.845,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,3,11,19,7,1,169.671,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,12,17,7,2,25.778,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,3,13,5,2,2,49.532,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,2,14,23,4,2,36.234,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,1,15,1,5,2,52.774,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,3,16,10,7,1,63.169,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,1,17,7,7,2,102.746,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,3,18,21,7,1,29.645,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,2,19,20,5,2,17.917,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,1,20,16,6,2,121.804,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,1,1,21,14,6,2,193.633,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,3,22,11,7,1,75.184,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,3,23,2,7,1,41.323,27,2,5,5,7
61,199.96.144.130,7.263,72.603125,2,1,24,12,7,2,31.958,27,2,5,5,7
62,68.60.9.240,14.066,35.363,2,1,1,10,7,1,30.228,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,1,2,4,7,1,31.948,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,1,3,14,7,1,29.203,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,2,4,6,6,1,28.724,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,5,19,6,1,26.36,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,6,9,7,1,30.352,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,2,7,2,7,1,40.286,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,2,8,24,6,2,34.6,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,2,9,17,7,1,37.99,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,10,7,6,1,53.622,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,1,11,5,7,2,33.255,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,1,12,18,7,2,31.048,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,13,12,5,2,42.387,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,3,14,8,6,1,38.858,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,1,15,21,6,2,28.492,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,2,16,13,6,2,34.28,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,3,17,23,7,2,42.817,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,18,20,7,2,29.303,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,19,1,6,1,59.652,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,20,16,7,1,26.298,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,1,21,22,7,1,37.55,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,3,22,11,6,2,29.617,26,1,5,4,7
62,68.60.9.240,14.066,35.363,2,1,23,3,7,1,37.12,26,1,5,4,7
62,68.60.9.240,14.066,35.363,1,2,24,15,6,1,33.552,26,1,5,4,7
63,108.0.222.22,0.801,17.322625,1,2,1,16,5,2,7.632,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,2,8,5,2,9.851,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,3,23,5,2,3.385,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,1,4,17,6,2,2.72,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,5,14,5,2,5.388,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,2,6,3,6,2,34.941,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,2,7,11,4,2,14.486,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,8,2,6,2,23.994,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,1,9,13,6,2,13.176,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,10,18,5,2,1.77,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,3,11,24,6,2,6.717,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,2,12,12,5,2,9.204,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,1,13,1,3,1,80.964,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,3,14,4,5,1,30.58,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,3,15,7,4,2,17.086,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,2,16,10,5,2,31.388,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,1,17,6,6,2,28.176,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,2,18,20,5,2,3.807,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,3,19,9,5,1,7.505,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,2,20,5,6,2,8.269,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,3,21,19,7,1,18.505,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,1,22,15,6,2,10.753,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,1,1,23,21,5,2,33.159,28,1,5,5,5
63,108.0.222.22,0.801,17.322625,2,3,24,22,6,2,6.624,28,1,5,5,5
64,68.119.56.47,18.369,45.489875,1,3,1,16,7,1,48.192,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,3,2,19,7,2,43.945,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,3,3,21,6,1,35.237,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,3,4,23,5,1,50.602,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,5,20,2,2,38.145,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,1,6,24,6,1,34.455,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,1,7,18,7,1,34.776,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,1,8,15,5,2,41.414,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,1,9,7,7,1,39.064,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,3,10,8,5,1,62.257,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,2,2,11,3,6,2,42.331,30,1,5,4,7
64,68.119.56.47,18.369,45.489875,1,2,12,17,6,2,40.403,30,1,5,4,7
