"subj","condCode","response","norm","outcome","knowledge","scenario"
"R_1GB5CAA9vT9xVP4","caus2.MIB",5,"morality","Abnormal","Ignorance",2
"R_Wf9yO6kOByjRfzj","caus2.RKG",5,"rationality","Normal","Knowledge",2
"R_2WYfIWj1j7Eyboc","caus2.RKG",6,"rationality","Normal","Knowledge",2
"R_2tFow6WZdXNL5v7","caus2.RKG",3,"rationality","Normal","Knowledge",2
"R_Ry475r49Fm4MWDT","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_2101MsSbIdm3awP","caus2.RKG",5,"rationality","Normal","Knowledge",2
"R_bdZcxQuvrgUR0hr","caus2.RKG",5,"rationality","Normal","Knowledge",2
"R_2YeSQCOM119ZbQi","caus2.RKG",5,"rationality","Normal","Knowledge",2
"R_RPszNNKC5JI8UOR","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_325ZO6nfA5s9iHN","caus2.RKG",6,"rationality","Normal","Knowledge",2
"R_2bK1LPzExCL8lFz","caus2.RKG",6,"rationality","Normal","Knowledge",2
"R_yKmLYIVRstIh84x","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_2ypxeeY6dxCyfux","caus2.RKG",4,"rationality","Normal","Knowledge",2
"R_ymRkH2LObwZue1X","caus2.RKG",4,"rationality","Normal","Knowledge",2
"R_3RsAmWrIuksbSPR","caus2.RKG",2,"rationality","Normal","Knowledge",2
"R_1gqMbe4EhnySk7L","caus2.RKG",3,"rationality","Normal","Knowledge",2
"R_2rMFWlt0amxGdN3","caus2.RKG",2,"rationality","Normal","Knowledge",2
"R_6KGmYUMcgxjQ8AJ","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_3QWpTqoynzhUnEb","caus2.RKG",2,"rationality","Normal","Knowledge",2
"R_1EZpcs6LCqD9BN2","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_DuCIgw0cncLtAyZ","caus2.RKG",2,"rationality","Normal","Knowledge",2
"R_2xSjFGK4nkJg6kl","caus2.RKG",6,"rationality","Normal","Knowledge",2
"R_3CCPzKRRh98zqzM","caus2.RKG",2,"rationality","Normal","Knowledge",2
"R_56Bpm4nmkrN02DD","caus2.RKG",6,"rationality","Normal","Knowledge",2
"R_2Qy4nJhazUAgAEf","caus2.RKG",3,"rationality","Normal","Knowledge",2
"R_3kGoGui3njgTcQG","caus2.RKG",1,"rationality","Normal","Knowledge",2
"R_3Rx7lDIJMjuVO74","caus2.RKG",5,"rationality","Normal","Knowledge",2
"R_2fBaz1njeTCwFDg","caus2.RIG",5,"rationality","Normal","Ignorance",2
"R_r22wBQDJrvOypDb","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_1CeHcLeh2G41fnP","caus2.RIG",5,"rationality","Normal","Ignorance",2
"R_868ONwCNBhJxdvP","caus2.RIG",5,"rationality","Normal","Ignorance",2
"R_aVmbstkulfSoJeV","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_5jN300vGGyDgxHP","caus2.RIG",2,"rationality","Normal","Ignorance",2
"R_ezCKh6T97kDqXRL","caus2.RIG",3,"rationality","Normal","Ignorance",2
"R_2AHe8xvxjAdi4HA","caus2.RIG",3,"rationality","Normal","Ignorance",2
"R_3WToMF1JpcIXI1X","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_UaupL4LJSmGSGel","caus2.RIG",6,"rationality","Normal","Ignorance",2
"R_33xuskDCljLYM9a","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_3PjYAgoAbRc0dbX","caus2.RIG",3,"rationality","Normal","Ignorance",2
"R_OfGTCPUucCWrsbL","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_6WPvZDNiTfFeHQd","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_0SSl0SNv3OZBm1j","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_3Pz2m5OVtvp3MyN","caus2.RIG",5,"rationality","Normal","Ignorance",2
"R_2TufLtuxux2LugW","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_1GHVUhO0bOZkoep","caus2.RIG",6,"rationality","Normal","Ignorance",2
"R_3fcqNm48dgpygqV","caus2.RIG",5,"rationality","Normal","Ignorance",2
"R_1GwqSaM0GhGJEvu","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_DID9SJNfveUVuvv","caus2.RIG",4,"rationality","Normal","Ignorance",2
"R_2Y9RqYTxwYjkEsO","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_3nrbiPTSZRQ8TK6","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_2EskuywjxEX5pIg","caus2.RIG",1,"rationality","Normal","Ignorance",2
"R_1FgpxZrcDBC7KiF","caus2.MKG",6,"morality","Normal","Knowledge",2
"R_29bHQQ2oPiTR1HO","caus2.MKG",1,"morality","Normal","Knowledge",2
"R_2tJQWc6RMGqRQYC","caus2.MKG",1,"morality","Normal","Knowledge",2
"R_2D8Owj67AWmkUlA","caus2.MKG",7,"morality","Normal","Knowledge",2
"R_3qsx4vjyD1n6TWN","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_2y3iqlodlBxrhIf","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_p03NuB3Z58X3UNX","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_2fIZKuSeDjQPCt0","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_bdButfdCOVPoPId","caus2.MKG",4,"morality","Normal","Knowledge",2
"R_2tEkkjB3jr9kKd8","caus2.MKG",6,"morality","Normal","Knowledge",2
"R_ZqVy8lQ9l8TDEbf","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_WBuo8s9VCZLreQ9","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_2sRy62Sdzrliw6H","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_1Eg5vqiVrvsPFpO","caus2.MKG",1,"morality","Normal","Knowledge",2
"R_3EuNv697lcM1BKh","caus2.MKG",4,"morality","Normal","Knowledge",2
"R_3MEBK22uhr6CFcP","caus2.MKG",7,"morality","Normal","Knowledge",2
"R_3fZDQ0HKyA57tlt","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_27m9oWuJmjPxtoe","caus2.MKG",3,"morality","Normal","Knowledge",2
"R_3j86i9QqLY7PH8A","caus2.MKG",7,"morality","Normal","Knowledge",2
"R_1FLF8fsmOVPAkpH","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_3JJ0A2pX04RCufy","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_3RycVtZeFdZzOn4","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_2WAmIqwDiM70gZf","caus2.MKG",7,"morality","Normal","Knowledge",2
"R_3qyQzkoVBpzVJtd","caus2.MKG",2,"morality","Normal","Knowledge",2
"R_TdsVMRhgtvHYWGd","caus2.MKG",5,"morality","Normal","Knowledge",2
"R_33ydZUGqQjKMVgR","caus2.MIG",1,"morality","Normal","Ignorance",2
"R_2XhV22aSIfhzE2M","caus2.MIG",4,"morality","Normal","Ignorance",2
"R_86QidGGfYLmbKwN","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_3CNuPYzjwTjbxYy","caus2.MIG",1,"morality","Normal","Ignorance",2
"R_2WD90bhyn9J69Ha","caus2.MIG",3,"morality","Normal","Ignorance",2
"R_2cC6APY4eALuGee","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_1mq52jlZ6JYGV0A","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_2VOykpg9SncchQV","caus2.MIG",6,"morality","Normal","Ignorance",2
"R_2pKu4Bvm4tH3cEx","caus2.MIG",4,"morality","Normal","Ignorance",2
"R_2frHSIA1kufs7vM","caus2.MIG",4,"morality","Normal","Ignorance",2
"R_22P04tPnH5dj7FL","caus2.MIG",3,"morality","Normal","Ignorance",2
"R_1DwMppQkFdsq4aT","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_ykAEB31sV3Uvo6l","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_9KqpoaLy2rmFlbr","caus2.MIG",6,"morality","Normal","Ignorance",2
"R_3KC5mJqulG2txoG","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_2fboH8e1lyaeH85","caus2.MIG",4,"morality","Normal","Ignorance",2
"R_3lVxU1XtUuXQ8Ul","caus2.MIG",7,"morality","Normal","Ignorance",2
"R_094rWo5810F6RIR","caus2.MIG",4,"morality","Normal","Ignorance",2
"R_s5sQsHKCU2q6c81","caus2.MIG",3,"morality","Normal","Ignorance",2
"R_2qF7OPt0WMTVld4","caus2.MIG",5,"morality","Normal","Ignorance",2
"R_10CSZSO1NWktQqC","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_31zMgQnb6WQHEtT","caus2.MIG",6,"morality","Normal","Ignorance",2
"R_2ztDaELCkVGO8kW","caus2.MIG",1,"morality","Normal","Ignorance",2
"R_3g6FiK6nvC7Z622","caus2.MIG",5,"morality","Normal","Ignorance",2
"R_11YYUc8jWEPEaSf","caus2.MIG",2,"morality","Normal","Ignorance",2
"R_yQtSb1omyXaVzAl","caus3.RKB",3,"rationality","Abnormal","Knowledge",3
"R_r22wBQDJrvOypDb","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_2ZObC2dIpw8cyew","caus3.RKB",5,"rationality","Abnormal","Knowledge",3
"R_6LMS7eeInGKNAc1","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_325ZO6nfA5s9iHN","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_bdButfdCOVPoPId","caus3.RKB",3,"rationality","Abnormal","Knowledge",3
"R_2zvDGSCi7VlQsjq","caus3.RKB",2,"rationality","Abnormal","Knowledge",3
"R_SBRF9Lajer6XwDT","caus3.RKB",1,"rationality","Abnormal","Knowledge",3
"R_2SCdKufodrraz8A","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_73gl19vqtwsCL3b","caus3.RKB",2,"rationality","Abnormal","Knowledge",3
"R_ZqVy8lQ9l8TDEbf","caus3.RKB",2,"rationality","Abnormal","Knowledge",3
"R_2pKu4Bvm4tH3cEx","caus3.RKB",3,"rationality","Abnormal","Knowledge",3
"R_2frHSIA1kufs7vM","caus3.RKB",5,"rationality","Abnormal","Knowledge",3
"R_33xuskDCljLYM9a","caus3.RKB",3,"rationality","Abnormal","Knowledge",3
"R_scF05p8ZB30854B","caus3.RKB",1,"rationality","Abnormal","Knowledge",3
"R_27Vbbyyd3BStWIv","caus3.RKB",5,"rationality","Abnormal","Knowledge",3
"R_22qSb38GWlOy4En","caus3.RKB",5,"rationality","Abnormal","Knowledge",3
"R_31LDVkPtASjf01y","caus3.RKB",3,"rationality","Abnormal","Knowledge",3
"R_1FLF8fsmOVPAkpH","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_2xSjFGK4nkJg6kl","caus3.RKB",6,"rationality","Abnormal","Knowledge",3
"R_2WAmIqwDiM70gZf","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_56Bpm4nmkrN02DD","caus3.RKB",4,"rationality","Abnormal","Knowledge",3
"R_3Rx7lDIJMjuVO74","caus3.RKB",6,"rationality","Abnormal","Knowledge",3
"R_2EskuywjxEX5pIg","caus3.RKB",7,"rationality","Abnormal","Knowledge",3
"R_1FgpxZrcDBC7KiF","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_RPszNNKC5JI8UOR","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_p03NuB3Z58X3UNX","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_1hYb71KLb5Gred1","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_33a2eX3whQVHtDa","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_2DUjsgyYiGnm9wl","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_279w3C1gRACViHV","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_elMr3Tw4LHp9BW9","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_2VOykpg9SncchQV","caus3.RIB",6,"rationality","Abnormal","Ignorance",3
"R_2zCT32AZoJuffSL","caus3.RIB",2,"rationality","Abnormal","Ignorance",3
"R_UaupL4LJSmGSGel","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_22P04tPnH5dj7FL","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_3PjYAgoAbRc0dbX","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_3KC5mJqulG2txoG","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_6KGmYUMcgxjQ8AJ","caus3.RIB",5,"rationality","Abnormal","Ignorance",3
"R_11bFqHsy4lHKXGM","caus3.RIB",3,"rationality","Abnormal","Ignorance",3
"R_OfGTCPUucCWrsbL","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_2SxkFsQWl7ljVlg","caus3.RIB",3,"rationality","Abnormal","Ignorance",3
"R_0SSl0SNv3OZBm1j","caus3.RIB",2,"rationality","Abnormal","Ignorance",3
"R_3GvJno3Lpum6Vfy","caus3.RIB",6,"rationality","Abnormal","Ignorance",3
"R_2qF7OPt0WMTVld4","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_3PNagj6HF3X09KJ","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_1g8Ev8jBoaZsqrp","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_3nrbiPTSZRQ8TK6","caus3.RIB",1,"rationality","Abnormal","Ignorance",3
"R_11YYUc8jWEPEaSf","caus3.RIB",4,"rationality","Abnormal","Ignorance",3
"R_uyp37cmhjFrwrBv","caus3.MKB",7,"morality","Abnormal","Knowledge",3
"R_86QidGGfYLmbKwN","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_2WSuRwvczqhr7Jl","caus3.MKB",5,"morality","Abnormal","Knowledge",3
"R_Ry475r49Fm4MWDT","caus3.MKB",1,"morality","Abnormal","Knowledge",3
"R_33gwLmLDAA1sTss","caus3.MKB",3,"morality","Abnormal","Knowledge",3
"R_5jN300vGGyDgxHP","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_ysVNiHJkeHRAnUl","caus3.MKB",7,"morality","Abnormal","Knowledge",3
"R_239viXo01LDQFab","caus3.MKB",1,"morality","Abnormal","Knowledge",3
"R_27qC1YLUmc6HFQ7","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_1DwMppQkFdsq4aT","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_3RsAmWrIuksbSPR","caus3.MKB",4,"morality","Abnormal","Knowledge",3
"R_1ez3PsrssSbwyI2","caus3.MKB",7,"morality","Abnormal","Knowledge",3
"R_2rMFWlt0amxGdN3","caus3.MKB",3,"morality","Abnormal","Knowledge",3
"R_1dgLecrcU5qQ2Ea","caus3.MKB",1,"morality","Abnormal","Knowledge",3
"R_DuCIgw0cncLtAyZ","caus3.MKB",3,"morality","Abnormal","Knowledge",3
"R_10BPCT74LoGWeK4","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_3nVhIQzHW7xv81F","caus3.MKB",4,"morality","Abnormal","Knowledge",3
"R_3fIrGdslgqPS77V","caus3.MKB",3,"morality","Abnormal","Knowledge",3
"R_1GHVUhO0bOZkoep","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_3s4c5gm16LpuWHF","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_1GwqSaM0GhGJEvu","caus3.MKB",5,"morality","Abnormal","Knowledge",3
"R_PYXZXihocfCk3ux","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_3JjS2XTIZfqtGD0","caus3.MKB",1,"morality","Abnormal","Knowledge",3
"R_3qyQzkoVBpzVJtd","caus3.MKB",2,"morality","Abnormal","Knowledge",3
"R_WptAnrSTWA8ikvf","caus3.MKB",7,"morality","Abnormal","Knowledge",3
"R_3g6FiK6nvC7Z622","caus3.MKB",6,"morality","Abnormal","Knowledge",3
"R_2wi5PcVfGEmAi1X","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_2101MsSbIdm3awP","caus3.MIB",6,"morality","Abnormal","Ignorance",3
"R_2D8Owj67AWmkUlA","caus3.MIB",7,"morality","Abnormal","Ignorance",3
"R_BAoKbF8PmP5gxCF","caus3.MIB",7,"morality","Abnormal","Ignorance",3
"R_868ONwCNBhJxdvP","caus3.MIB",4,"morality","Abnormal","Ignorance",3
"R_2cC6APY4eALuGee","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_rjOq2IChESZqJZn","caus3.MIB",3,"morality","Abnormal","Ignorance",3
"R_SNWtpP5ahyMOXAZ","caus3.MIB",4,"morality","Abnormal","Ignorance",3
"R_2AHe8xvxjAdi4HA","caus3.MIB",2,"morality","Abnormal","Ignorance",3
"R_06fZySX0Rey0Cl3","caus3.MIB",2,"morality","Abnormal","Ignorance",3
"R_yKmLYIVRstIh84x","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_ykAEB31sV3Uvo6l","caus3.MIB",5,"morality","Abnormal","Ignorance",3
"R_1QfLLV27HwsjPt9","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_2SqwWyOBTK9ReoK","caus3.MIB",5,"morality","Abnormal","Ignorance",3
"R_1EZpcs6LCqD9BN2","caus3.MIB",2,"morality","Abnormal","Ignorance",3
"R_3j86i9QqLY7PH8A","caus3.MIB",4,"morality","Abnormal","Ignorance",3
"R_094rWo5810F6RIR","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_3JJ0A2pX04RCufy","caus3.MIB",2,"morality","Abnormal","Ignorance",3
"R_1cTdIzdogOSzW8p","caus3.MIB",5,"morality","Abnormal","Ignorance",3
"R_2dmz8uU8gOtwUoZ","caus3.MIB",6,"morality","Abnormal","Ignorance",3
"R_1E5QgphHPglIJzm","caus3.MIB",2,"morality","Abnormal","Ignorance",3
"R_sIi8srHnEndCnjr","caus3.MIB",3,"morality","Abnormal","Ignorance",3
"R_3qxujMMrpY7Ti6A","caus3.MIB",1,"morality","Abnormal","Ignorance",3
"R_3FQB0EpFBtEB0gc","caus3.MIB",3,"morality","Abnormal","Ignorance",3
"R_3lRIEvPYQ1lWm8U","caus3.MIB",4,"morality","Abnormal","Ignorance",3
"R_SNSaRsNd36GZBap","caus3.RKG",3,"rationality","Normal","Knowledge",3
"R_Wf9yO6kOByjRfzj","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_2tJQWc6RMGqRQYC","caus3.RKG",1,"rationality","Normal","Knowledge",3
"R_1CeHcLeh2G41fnP","caus3.RKG",4,"rationality","Normal","Knowledge",3
"R_3CNuPYzjwTjbxYy","caus3.RKG",3,"rationality","Normal","Knowledge",3
"R_2e3YYxDNFxGdOp8","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_3qsx4vjyD1n6TWN","caus3.RKG",3,"rationality","Normal","Knowledge",3
"R_2WD90bhyn9J69Ha","caus3.RKG",3,"rationality","Normal","Knowledge",3
"R_2fIZKuSeDjQPCt0","caus3.RKG",2,"rationality","Normal","Knowledge",3
"R_2R8hkz3JSrNKkdp","caus3.RKG",6,"rationality","Normal","Knowledge",3
"R_1mq52jlZ6JYGV0A","caus3.RKG",6,"rationality","Normal","Knowledge",3
"R_3Rly0Y8WAskIIpJ","caus3.RKG",2,"rationality","Normal","Knowledge",3
"R_3emO5qdUedKdmB8","caus3.RKG",2,"rationality","Normal","Knowledge",3
"R_bEI04bP0vTNWw3r","caus3.RKG",1,"rationality","Normal","Knowledge",3
"R_bOh1jgCq3iZaq3L","caus3.RKG",1,"rationality","Normal","Knowledge",3
"R_eevMKDNgO3LPZbX","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_1pol0eGkwiW2RSY","caus3.RKG",6,"rationality","Normal","Knowledge",3
"R_3EuNv697lcM1BKh","caus3.RKG",4,"rationality","Normal","Knowledge",3
"R_9KqpoaLy2rmFlbr","caus3.RKG",6,"rationality","Normal","Knowledge",3
"R_6WPvZDNiTfFeHQd","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_s5sQsHKCU2q6c81","caus3.RKG",2,"rationality","Normal","Knowledge",3
"R_4O5oaOnxfrXerbr","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_10CSZSO1NWktQqC","caus3.RKG",2,"rationality","Normal","Knowledge",3
"R_2eUKFZTmZ04CZH8","caus3.RKG",5,"rationality","Normal","Knowledge",3
"R_12fgVQnAgkjrQS3","caus3.RKG",3,"rationality","Normal","Knowledge",3
"R_3ix9OZp19n7z3ji","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_2fBaz1njeTCwFDg","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_1dbMCfd0tFgyzGw","caus3.RIG",4,"rationality","Normal","Ignorance",3
"R_2tFow6WZdXNL5v7","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_2XhV22aSIfhzE2M","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_SAI1Og7BAnD7SeZ","caus3.RIG",1,"rationality","Normal","Ignorance",3
"R_w7QRd2mMsffG6TD","caus3.RIG",7,"rationality","Normal","Ignorance",3
"R_yUCeaFeOGqKeGsN","caus3.RIG",2,"rationality","Normal","Ignorance",3
"R_2bK1LPzExCL8lFz","caus3.RIG",2,"rationality","Normal","Ignorance",3
"R_1LAV9FMjyeBDNr8","caus3.RIG",1,"rationality","Normal","Ignorance",3
"R_1CHAJot3FC6NBeN","caus3.RIG",2,"rationality","Normal","Ignorance",3
"R_2ztDcedePVbfcLH","caus3.RIG",3,"rationality","Normal","Ignorance",3
"R_WBuo8s9VCZLreQ9","caus3.RIG",1,"rationality","Normal","Ignorance",3
"R_23fOkfuU9MC0RLa","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_2ypxeeY6dxCyfux","caus3.RIG",7,"rationality","Normal","Ignorance",3
"R_UW9Z0Sp70p8QQGl","caus3.RIG",3,"rationality","Normal","Ignorance",3
"R_1Eg5vqiVrvsPFpO","caus3.RIG",1,"rationality","Normal","Ignorance",3
"R_3MEBK22uhr6CFcP","caus3.RIG",3,"rationality","Normal","Ignorance",3
"R_27m9oWuJmjPxtoe","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_3Pz2m5OVtvp3MyN","caus3.RIG",3,"rationality","Normal","Ignorance",3
"R_1LMz3o29ejBG0RM","caus3.RIG",2,"rationality","Normal","Ignorance",3
"R_3fcqNm48dgpygqV","caus3.RIG",5,"rationality","Normal","Ignorance",3
"R_3CCPzKRRh98zqzM","caus3.RIG",2,"rationality","Normal","Ignorance",3
"R_5uw9Iy2C0pRvlUR","caus3.RIG",3,"rationality","Normal","Ignorance",3
"R_DID9SJNfveUVuvv","caus3.RIG",4,"rationality","Normal","Ignorance",3
"R_PUPfwsyqGUMXcmB","caus3.RIG",1,"rationality","Normal","Ignorance",3
"R_33ydZUGqQjKMVgR","caus3.MKG",1,"morality","Normal","Knowledge",3
"R_29s869TqKRtXUjX","caus3.MKG",6,"morality","Normal","Knowledge",3
"R_2WYfIWj1j7Eyboc","caus3.MKG",7,"morality","Normal","Knowledge",3
"R_2YeSQCOM119ZbQi","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_0CnqgRESEZl2XnP","caus3.MKG",7,"morality","Normal","Knowledge",3
"R_2y3iqlodlBxrhIf","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_aVmbstkulfSoJeV","caus3.MKG",1,"morality","Normal","Knowledge",3
"R_ezCKh6T97kDqXRL","caus3.MKG",7,"morality","Normal","Knowledge",3
"R_2tEkkjB3jr9kKd8","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_21d2uADwa8G3Fx4","caus3.MKG",6,"morality","Normal","Knowledge",3
"R_9vODBjqOkWfjFQx","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_ymRkH2LObwZue1X","caus3.MKG",4,"morality","Normal","Knowledge",3
"R_22Prrl5ZIrxC5Qr","caus3.MKG",6,"morality","Normal","Knowledge",3
"R_1gqMbe4EhnySk7L","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_3EcATsLMamJIwBW","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_3FIEsD4UpCH1xkX","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_oY5jCmgI8r7I4iR","caus3.MKG",7,"morality","Normal","Knowledge",3
"R_2TufLtuxux2LugW","caus3.MKG",1,"morality","Normal","Knowledge",3
"R_2aKP8KLCc3g3pV5","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_2Qy4nJhazUAgAEf","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_31zMgQnb6WQHEtT","caus3.MKG",6,"morality","Normal","Knowledge",3
"R_3kGoGui3njgTcQG","caus3.MKG",5,"morality","Normal","Knowledge",3
"R_2Y9RqYTxwYjkEsO","caus3.MKG",1,"morality","Normal","Knowledge",3
"R_3Ooc5uH0fWpAEhG","caus3.MKG",2,"morality","Normal","Knowledge",3
"R_1GB5CAA9vT9xVP4","caus3.MKG",3,"morality","Normal","Knowledge",3
"R_29bHQQ2oPiTR1HO","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_ploi37XR9kuXVSh","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_6sqhg90xvrPK4QJ","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_2SlgBAOTUJwmdMm","caus3.MIG",4,"morality","Normal","Ignorance",3
"R_2uPSdXCqk73QKwa","caus3.MIG",6,"morality","Normal","Ignorance",3
"R_bdZcxQuvrgUR0hr","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_vNWF8w455LwfSFz","caus3.MIG",7,"morality","Normal","Ignorance",3
"R_12o8dePtLHKo7h9","caus3.MIG",3,"morality","Normal","Ignorance",3
"R_3WToMF1JpcIXI1X","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_2S7YCVEQSU9KkX9","caus3.MIG",3,"morality","Normal","Ignorance",3
"R_3j8mcSiHC7NaIjx","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_2sRy62Sdzrliw6H","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_1jetbCnb1GXdiZq","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_1diZdA1StZBl7AT","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_2q2I8pFfFiRJg8e","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_2fboH8e1lyaeH85","caus3.MIG",2,"morality","Normal","Ignorance",3
"R_3fZDQ0HKyA57tlt","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_2pY7P5XHvSzkrsw","caus3.MIG",7,"morality","Normal","Ignorance",3
"R_3QWpTqoynzhUnEb","caus3.MIG",6,"morality","Normal","Ignorance",3
"R_3lVxU1XtUuXQ8Ul","caus3.MIG",2,"morality","Normal","Ignorance",3
"R_3nUATMe0Tx4Xkir","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_1GPlNrkmRMYE03A","caus3.MIG",3,"morality","Normal","Ignorance",3
"R_3RycVtZeFdZzOn4","caus3.MIG",5,"morality","Normal","Ignorance",3
"R_2ztDaELCkVGO8kW","caus3.MIG",1,"morality","Normal","Ignorance",3
"R_TdsVMRhgtvHYWGd","caus3.MIG",4,"morality","Normal","Ignorance",3
"R_SNSaRsNd36GZBap","caus4.RKB",6,"rationality","Abnormal","Knowledge",4
"R_Wf9yO6kOByjRfzj","caus4.RKB",2,"rationality","Abnormal","Knowledge",4
"R_ploi37XR9kuXVSh","caus4.RKB",7,"rationality","Abnormal","Knowledge",4
"R_w7QRd2mMsffG6TD","caus4.RKB",4,"rationality","Abnormal","Knowledge",4
"R_2101MsSbIdm3awP","caus4.RKB",2,"rationality","Abnormal","Knowledge",4
"R_2D8Owj67AWmkUlA","caus4.RKB",7,"rationality","Abnormal","Knowledge",4
