"ResponseId","condCod","causation response","norm","knowledge","outcome","scenario","condition"
"R_2XhV22aSIfhzE2M","caus14.RIB","4","Rationality","Ignorance","Abnormal",14,"RIB"
"R_2XhV22aSIfhzE2M","caus15.RIG","4","Rationality","Ignorance","Normal",15,"RIG"
"R_2XhV22aSIfhzE2M","caus16.MIG","4","Morality","Ignorance","Normal",16,"MIG"
"R_2tJQWc6RMGqRQYC","caus1.RIB","1","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2tJQWc6RMGqRQYC","caus2.MKG","1","Morality","Knowledge","Normal",2,"MKG"
"R_2tJQWc6RMGqRQYC","caus3.RKG","1","Rationality","Knowledge","Normal",3,"RKG"
"R_2tJQWc6RMGqRQYC","caus4.RKG","6","Rationality","Knowledge","Normal",4,"RKG"
"R_2tJQWc6RMGqRQYC","caus5.MKB","1","Morality","Knowledge","Abnormal",5,"MKB"
"R_2tJQWc6RMGqRQYC","caus6.RKG","7","Rationality","Knowledge","Normal",6,"RKG"
"R_2tJQWc6RMGqRQYC","caus7.RKB","1","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2tJQWc6RMGqRQYC","caus8.RIB","1","Rationality","Ignorance","Abnormal",8,"RIB"
"R_2tJQWc6RMGqRQYC","caus9.MIB","1","Morality","Ignorance","Abnormal",9,"MIB"
"R_2tJQWc6RMGqRQYC","caus10.RKG","1","Rationality","Knowledge","Normal",10,"RKG"
"R_2tJQWc6RMGqRQYC","caus11.RKG","5","Rationality","Knowledge","Normal",11,"RKG"
"R_2tJQWc6RMGqRQYC","caus12.RIG","6","Rationality","Ignorance","Normal",12,"RIG"
"R_2tJQWc6RMGqRQYC","caus13.MIG","1","Morality","Ignorance","Normal",13,"MIG"
"R_2tJQWc6RMGqRQYC","caus14.MIG","7","Morality","Ignorance","Normal",14,"MIG"
"R_2tJQWc6RMGqRQYC","caus15.RKG","1","Rationality","Knowledge","Normal",15,"RKG"
"R_2tJQWc6RMGqRQYC","caus16.MKG","1","Morality","Knowledge","Normal",16,"MKG"
"R_SAI1Og7BAnD7SeZ","caus1.MKG","1","Morality","Knowledge","Normal",1,"MKG"
"R_SAI1Og7BAnD7SeZ","caus2.RIB","1","Rationality","Ignorance","Abnormal",2,"RIB"
"R_SAI1Og7BAnD7SeZ","caus3.RIG","1","Rationality","Ignorance","Normal",3,"RIG"
"R_SAI1Og7BAnD7SeZ","caus4.RIG","1","Rationality","Ignorance","Normal",4,"RIG"
"R_SAI1Og7BAnD7SeZ","caus5.MKG","1","Morality","Knowledge","Normal",5,"MKG"
"R_SAI1Og7BAnD7SeZ","caus6.RKG","1","Rationality","Knowledge","Normal",6,"RKG"
"R_SAI1Og7BAnD7SeZ","caus7.MKG","2","Morality","Knowledge","Normal",7,"MKG"
"R_SAI1Og7BAnD7SeZ","caus8.RKG","1","Rationality","Knowledge","Normal",8,"RKG"
"R_SAI1Og7BAnD7SeZ","caus9.MIB","1","Morality","Ignorance","Abnormal",9,"MIB"
"R_SAI1Og7BAnD7SeZ","caus10.MIG","1","Morality","Ignorance","Normal",10,"MIG"
"R_SAI1Og7BAnD7SeZ","caus11.RKG","1","Rationality","Knowledge","Normal",11,"RKG"
"R_SAI1Og7BAnD7SeZ","caus12.MKG","1","Morality","Knowledge","Normal",12,"MKG"
"R_SAI1Og7BAnD7SeZ","caus13.RIG","2","Rationality","Ignorance","Normal",13,"RIG"
"R_SAI1Og7BAnD7SeZ","caus14.MKG","1","Morality","Knowledge","Normal",14,"MKG"
"R_SAI1Og7BAnD7SeZ","caus15.RIB","1","Rationality","Ignorance","Abnormal",15,"RIB"
"R_SAI1Og7BAnD7SeZ","caus16.RIG","1","Rationality","Ignorance","Normal",16,"RIG"
"R_w7QRd2mMsffG6TD","caus1.RKG","7","Rationality","Knowledge","Normal",1,"RKG"
"R_w7QRd2mMsffG6TD","caus2.RKB","7","Rationality","Knowledge","Abnormal",2,"RKB"
"R_w7QRd2mMsffG6TD","caus3.RIG","7","Rationality","Ignorance","Normal",3,"RIG"
"R_w7QRd2mMsffG6TD","caus4.RKB","4","Rationality","Knowledge","Abnormal",4,"RKB"
"R_w7QRd2mMsffG6TD","caus5.MIG","7","Morality","Ignorance","Normal",5,"MIG"
"R_w7QRd2mMsffG6TD","caus6.MIG","7","Morality","Ignorance","Normal",6,"MIG"
"R_w7QRd2mMsffG6TD","caus7.RIB","4","Rationality","Ignorance","Abnormal",7,"RIB"
"R_w7QRd2mMsffG6TD","caus8.MIG","7","Morality","Ignorance","Normal",8,"MIG"
"R_w7QRd2mMsffG6TD","caus9.RIG","7","Rationality","Ignorance","Normal",9,"RIG"
"R_w7QRd2mMsffG6TD","caus10.RKB","7","Rationality","Knowledge","Abnormal",10,"RKB"
"R_w7QRd2mMsffG6TD","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_w7QRd2mMsffG6TD","caus12.RIG","7","Rationality","Ignorance","Normal",12,"RIG"
"R_w7QRd2mMsffG6TD","caus13.MKB","7","Morality","Knowledge","Abnormal",13,"MKB"
"R_w7QRd2mMsffG6TD","caus14.RIG","7","Rationality","Ignorance","Normal",14,"RIG"
"R_w7QRd2mMsffG6TD","caus15.RKB","7","Rationality","Knowledge","Abnormal",15,"RKB"
"R_w7QRd2mMsffG6TD","caus16.MKG","4","Morality","Knowledge","Normal",16,"MKG"
"R_r22wBQDJrvOypDb","caus1.RKG","6","Rationality","Knowledge","Normal",1,"RKG"
"R_r22wBQDJrvOypDb","caus2.RIG","4","Rationality","Ignorance","Normal",2,"RIG"
"R_r22wBQDJrvOypDb","caus3.RKB","7","Rationality","Knowledge","Abnormal",3,"RKB"
"R_r22wBQDJrvOypDb","caus4.RIG","5","Rationality","Ignorance","Normal",4,"RIG"
"R_r22wBQDJrvOypDb","caus5.RKB","5","Rationality","Knowledge","Abnormal",5,"RKB"
"R_r22wBQDJrvOypDb","caus6.MIB","6","Morality","Ignorance","Abnormal",6,"MIB"
"R_r22wBQDJrvOypDb","caus7.MKB","5","Morality","Knowledge","Abnormal",7,"MKB"
"R_r22wBQDJrvOypDb","caus8.MKG","7","Morality","Knowledge","Normal",8,"MKG"
"R_r22wBQDJrvOypDb","caus9.RKG","6","Rationality","Knowledge","Normal",9,"RKG"
"R_r22wBQDJrvOypDb","caus10.MIB","4","Morality","Ignorance","Abnormal",10,"MIB"
"R_r22wBQDJrvOypDb","caus11.MIB","5","Morality","Ignorance","Abnormal",11,"MIB"
"R_r22wBQDJrvOypDb","caus12.MIB","4","Morality","Ignorance","Abnormal",12,"MIB"
"R_r22wBQDJrvOypDb","caus13.MKG","5","Morality","Knowledge","Normal",13,"MKG"
"R_r22wBQDJrvOypDb","caus14.RIB","5","Rationality","Ignorance","Abnormal",14,"RIB"
"R_r22wBQDJrvOypDb","caus15.RKB","7","Rationality","Knowledge","Abnormal",15,"RKB"
"R_r22wBQDJrvOypDb","caus16.MIB","3","Morality","Ignorance","Abnormal",16,"MIB"
"R_86QidGGfYLmbKwN","caus1.RKB","6","Rationality","Knowledge","Abnormal",1,"RKB"
"R_86QidGGfYLmbKwN","caus2.MIG","2","Morality","Ignorance","Normal",2,"MIG"
"R_86QidGGfYLmbKwN","caus3.MKB","2","Morality","Knowledge","Abnormal",3,"MKB"
"R_86QidGGfYLmbKwN","caus4.MIB","5","Morality","Ignorance","Abnormal",4,"MIB"
"R_86QidGGfYLmbKwN","caus5.MKG","4","Morality","Knowledge","Normal",5,"MKG"
"R_86QidGGfYLmbKwN","caus6.MKG","5","Morality","Knowledge","Normal",6,"MKG"
"R_86QidGGfYLmbKwN","caus7.MIG.1","3","Morality","Ignorance","Normal",7,"MIG"
"R_86QidGGfYLmbKwN","caus8.MKB","5","Morality","Knowledge","Abnormal",8,"MKB"
"R_86QidGGfYLmbKwN","caus9.MKG","4","Morality","Knowledge","Normal",9,"MKG"
"R_86QidGGfYLmbKwN","caus10.MIB","3","Morality","Ignorance","Abnormal",10,"MIB"
"R_86QidGGfYLmbKwN","caus11.RKG","3","Rationality","Knowledge","Normal",11,"RKG"
"R_86QidGGfYLmbKwN","caus12.RKB","5","Rationality","Knowledge","Abnormal",12,"RKB"
"R_86QidGGfYLmbKwN","caus13.MKG","3","Morality","Knowledge","Normal",13,"MKG"
"R_86QidGGfYLmbKwN","caus14.RKG","4","Rationality","Knowledge","Normal",14,"RKG"
"R_86QidGGfYLmbKwN","caus15.RIG","5","Rationality","Ignorance","Normal",15,"RIG"
"R_86QidGGfYLmbKwN","caus16.RKB","5","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2ZObC2dIpw8cyew","caus1.MKB","2","Morality","Knowledge","Abnormal",1,"MKB"
"R_2ZObC2dIpw8cyew","caus2.MIB","2","Morality","Ignorance","Abnormal",2,"MIB"
"R_2ZObC2dIpw8cyew","caus3.RKB","5","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2ZObC2dIpw8cyew","caus4.MIB","1","Morality","Ignorance","Abnormal",4,"MIB"
"R_2ZObC2dIpw8cyew","caus5.RKG","4","Rationality","Knowledge","Normal",5,"RKG"
"R_2ZObC2dIpw8cyew","caus6.RIB","2","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2ZObC2dIpw8cyew","caus7.RKB","5","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2ZObC2dIpw8cyew","caus8.RKB","4","Rationality","Knowledge","Abnormal",8,"RKB"
"R_2ZObC2dIpw8cyew","caus9.MIB","5","Morality","Ignorance","Abnormal",9,"MIB"
"R_2ZObC2dIpw8cyew","caus10.MKG","4","Morality","Knowledge","Normal",10,"MKG"
"R_2ZObC2dIpw8cyew","caus11.MKB","5","Morality","Knowledge","Abnormal",11,"MKB"
"R_2ZObC2dIpw8cyew","caus12.MKG","2","Morality","Knowledge","Normal",12,"MKG"
"R_2ZObC2dIpw8cyew","caus13.MIB","1","Morality","Ignorance","Abnormal",13,"MIB"
"R_2ZObC2dIpw8cyew","caus14.MIG","2","Morality","Ignorance","Normal",14,"MIG"
"R_2ZObC2dIpw8cyew","caus15.RKG","5","Rationality","Knowledge","Normal",15,"RKG"
"R_2ZObC2dIpw8cyew","caus16.RIB","2","Rationality","Ignorance","Abnormal",16,"RIB"
"R_2uPSdXCqk73QKwa","caus1.RKG","6","Rationality","Knowledge","Normal",1,"RKG"
"R_2uPSdXCqk73QKwa","caus2.MKB","5","Morality","Knowledge","Abnormal",2,"MKB"
"R_2uPSdXCqk73QKwa","caus3.MIG","6","Morality","Ignorance","Normal",3,"MIG"
"R_2uPSdXCqk73QKwa","caus4.RKG","6","Rationality","Knowledge","Normal",4,"RKG"
"R_2uPSdXCqk73QKwa","caus5.MIG","4","Morality","Ignorance","Normal",5,"MIG"
"R_2uPSdXCqk73QKwa","caus6.RIB","7","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2uPSdXCqk73QKwa","caus7.RIG","6","Rationality","Ignorance","Normal",7,"RIG"
"R_2uPSdXCqk73QKwa","caus8.MKB","7","Morality","Knowledge","Abnormal",8,"MKB"
"R_2uPSdXCqk73QKwa","caus9.RKG","7","Rationality","Knowledge","Normal",9,"RKG"
"R_2uPSdXCqk73QKwa","caus10.RKB","5","Rationality","Knowledge","Abnormal",10,"RKB"
"R_2uPSdXCqk73QKwa","caus11.MIG","6","Morality","Ignorance","Normal",11,"MIG"
"R_2uPSdXCqk73QKwa","caus12.MIB","4","Morality","Ignorance","Abnormal",12,"MIB"
"R_2uPSdXCqk73QKwa","caus13.RKG","6","Rationality","Knowledge","Normal",13,"RKG"
"R_2uPSdXCqk73QKwa","caus14.MIG","6","Morality","Ignorance","Normal",14,"MIG"
"R_2uPSdXCqk73QKwa","caus15.RIB","6","Rationality","Ignorance","Abnormal",15,"RIB"
"R_2uPSdXCqk73QKwa","caus16.MIB","5","Morality","Ignorance","Abnormal",16,"MIB"
"R_2wi5PcVfGEmAi1X","caus1.RIG","1","Rationality","Ignorance","Normal",1,"RIG"
"R_2wi5PcVfGEmAi1X","caus2.MKB","1","Morality","Knowledge","Abnormal",2,"MKB"
"R_2wi5PcVfGEmAi1X","caus3.MIB","1","Morality","Ignorance","Abnormal",3,"MIB"
"R_2wi5PcVfGEmAi1X","caus4.MKB","4","Morality","Knowledge","Abnormal",4,"MKB"
"R_2wi5PcVfGEmAi1X","caus5.RIG","7","Rationality","Ignorance","Normal",5,"RIG"
"R_2wi5PcVfGEmAi1X","caus6.RIB","1","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2wi5PcVfGEmAi1X","caus7.RKB","1","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2wi5PcVfGEmAi1X","caus8.RIB","1","Rationality","Ignorance","Abnormal",8,"RIB"
"R_2wi5PcVfGEmAi1X","caus9.MKB","4","Morality","Knowledge","Abnormal",9,"MKB"
"R_2wi5PcVfGEmAi1X","caus10.RIG","1","Rationality","Ignorance","Normal",10,"RIG"
"R_2wi5PcVfGEmAi1X","caus11.MIB","1","Morality","Ignorance","Abnormal",11,"MIB"
"R_2wi5PcVfGEmAi1X","caus12.MIB","1","Morality","Ignorance","Abnormal",12,"MIB"
"R_2wi5PcVfGEmAi1X","caus13.RIB","4","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2wi5PcVfGEmAi1X","caus14.RKB","1","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2wi5PcVfGEmAi1X","caus15.MIG","1","Morality","Ignorance","Normal",15,"MIG"
"R_2wi5PcVfGEmAi1X","caus16.MIB","1","Morality","Ignorance","Abnormal",16,"MIB"
"R_1CeHcLeh2G41fnP","caus1.RIG","2","Rationality","Ignorance","Normal",1,"RIG"
"R_1CeHcLeh2G41fnP","caus2.RIG","5","Rationality","Ignorance","Normal",2,"RIG"
"R_1CeHcLeh2G41fnP","caus3.RKG","4","Rationality","Knowledge","Normal",3,"RKG"
"R_1CeHcLeh2G41fnP","caus4.MKG","3","Morality","Knowledge","Normal",4,"MKG"
"R_1CeHcLeh2G41fnP","caus5.MKB","6","Morality","Knowledge","Abnormal",5,"MKB"
"R_1CeHcLeh2G41fnP","caus6.MIG","4","Morality","Ignorance","Normal",6,"MIG"
"R_1CeHcLeh2G41fnP","caus7.RIB","4","Rationality","Ignorance","Abnormal",7,"RIB"
"R_1CeHcLeh2G41fnP","caus8.RKG","4","Rationality","Knowledge","Normal",8,"RKG"
"R_1CeHcLeh2G41fnP","caus9.MIB","4","Morality","Ignorance","Abnormal",9,"MIB"
"R_1CeHcLeh2G41fnP","caus10.RIB","2","Rationality","Ignorance","Abnormal",10,"RIB"
"R_1CeHcLeh2G41fnP","caus11.RKG","6","Rationality","Knowledge","Normal",11,"RKG"
"R_1CeHcLeh2G41fnP","caus12.MKB","3","Morality","Knowledge","Abnormal",12,"MKB"
"R_1CeHcLeh2G41fnP","caus13.RKG","7","Rationality","Knowledge","Normal",13,"RKG"
"R_1CeHcLeh2G41fnP","caus14.RIG","5","Rationality","Ignorance","Normal",14,"RIG"
"R_1CeHcLeh2G41fnP","caus15.MIG","2","Morality","Ignorance","Normal",15,"MIG"
"R_1CeHcLeh2G41fnP","caus16.RKG","2","Rationality","Knowledge","Normal",16,"RKG"
"R_yUCeaFeOGqKeGsN","caus1.MKG","6","Morality","Knowledge","Normal",1,"MKG"
"R_yUCeaFeOGqKeGsN","caus2.RIB","4","Rationality","Ignorance","Abnormal",2,"RIB"
"R_yUCeaFeOGqKeGsN","caus3.RIG","2","Rationality","Ignorance","Normal",3,"RIG"
"R_yUCeaFeOGqKeGsN","caus4.MIB","1","Morality","Ignorance","Abnormal",4,"MIB"
"R_yUCeaFeOGqKeGsN","caus5.RKG","5","Rationality","Knowledge","Normal",5,"RKG"
"R_yUCeaFeOGqKeGsN","caus6.MIG","5","Morality","Ignorance","Normal",6,"MIG"
"R_yUCeaFeOGqKeGsN","caus7.RIB","5","Rationality","Ignorance","Abnormal",7,"RIB"
"R_yUCeaFeOGqKeGsN","caus8.MIG","2","Morality","Ignorance","Normal",8,"MIG"
"R_yUCeaFeOGqKeGsN","caus9.RIB","5","Rationality","Ignorance","Abnormal",9,"RIB"
"R_yUCeaFeOGqKeGsN","caus10.MKB","1","Morality","Knowledge","Abnormal",10,"MKB"
"R_yUCeaFeOGqKeGsN","caus11.MKG","4","Morality","Knowledge","Normal",11,"MKG"
"R_yUCeaFeOGqKeGsN","caus12.MKB","1","Morality","Knowledge","Abnormal",12,"MKB"
"R_yUCeaFeOGqKeGsN","caus13.MIB","2","Morality","Ignorance","Abnormal",13,"MIB"
"R_yUCeaFeOGqKeGsN","caus14.RKB","4","Rationality","Knowledge","Abnormal",14,"RKB"
"R_yUCeaFeOGqKeGsN","caus15.RIB","3","Rationality","Ignorance","Abnormal",15,"RIB"
"R_yUCeaFeOGqKeGsN","caus16.RKG","3","Rationality","Knowledge","Normal",16,"RKG"
"R_2WSuRwvczqhr7Jl","caus1.RIG","4","Rationality","Ignorance","Normal",1,"RIG"
"R_2WSuRwvczqhr7Jl","caus2.MKB","4","Morality","Knowledge","Abnormal",2,"MKB"
"R_2WSuRwvczqhr7Jl","caus3.MKB","5","Morality","Knowledge","Abnormal",3,"MKB"
"R_2WSuRwvczqhr7Jl","caus4.RIG","2","Rationality","Ignorance","Normal",4,"RIG"
"R_2WSuRwvczqhr7Jl","caus5.RKG","4","Rationality","Knowledge","Normal",5,"RKG"
"R_2WSuRwvczqhr7Jl","caus6.RIB","3","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2WSuRwvczqhr7Jl","caus7.RIG","5","Rationality","Ignorance","Normal",7,"RIG"
"R_2WSuRwvczqhr7Jl","caus8.RIB","5","Rationality","Ignorance","Abnormal",8,"RIB"
"R_2WSuRwvczqhr7Jl","caus9.MKG","4","Morality","Knowledge","Normal",9,"MKG"
"R_2WSuRwvczqhr7Jl","caus10.MIB","3","Morality","Ignorance","Abnormal",10,"MIB"
"R_2WSuRwvczqhr7Jl","caus11.MKB","4","Morality","Knowledge","Abnormal",11,"MKB"
"R_2WSuRwvczqhr7Jl","caus12.MIB","2","Morality","Ignorance","Abnormal",12,"MIB"
"R_2WSuRwvczqhr7Jl","caus13.RIB","5","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2WSuRwvczqhr7Jl","caus14.RKB","3","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2WSuRwvczqhr7Jl","caus15.RIG","3","Rationality","Ignorance","Normal",15,"RIG"
"R_2WSuRwvczqhr7Jl","caus16.MIB","2","Morality","Ignorance","Abnormal",16,"MIB"
"R_Ry475r49Fm4MWDT","caus1.MKB","4","Morality","Knowledge","Abnormal",1,"MKB"
"R_Ry475r49Fm4MWDT","caus2.RKG","1","Rationality","Knowledge","Normal",2,"RKG"
"R_Ry475r49Fm4MWDT","caus3.MKB","1","Morality","Knowledge","Abnormal",3,"MKB"
"R_Ry475r49Fm4MWDT","caus4.MKG","1","Morality","Knowledge","Normal",4,"MKG"
"R_Ry475r49Fm4MWDT","caus5.RKG","1","Rationality","Knowledge","Normal",5,"RKG"
"R_Ry475r49Fm4MWDT","caus6.MIG","7","Morality","Ignorance","Normal",6,"MIG"
"R_Ry475r49Fm4MWDT","caus7.RKG","1","Rationality","Knowledge","Normal",7,"RKG"
"R_Ry475r49Fm4MWDT","caus8.MKG","4","Morality","Knowledge","Normal",8,"MKG"
"R_Ry475r49Fm4MWDT","caus9.MIB","4","Morality","Ignorance","Abnormal",9,"MIB"
"R_Ry475r49Fm4MWDT","caus10.RKG","7","Rationality","Knowledge","Normal",10,"RKG"
"R_Ry475r49Fm4MWDT","caus11.MKB","7","Morality","Knowledge","Abnormal",11,"MKB"
"R_Ry475r49Fm4MWDT","caus12.RKB","1","Rationality","Knowledge","Abnormal",12,"RKB"
"R_Ry475r49Fm4MWDT","caus13.MKB","7","Morality","Knowledge","Abnormal",13,"MKB"
"R_Ry475r49Fm4MWDT","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_Ry475r49Fm4MWDT","caus15.MIB","1","Morality","Ignorance","Abnormal",15,"MIB"
"R_Ry475r49Fm4MWDT","caus16.MKG","1","Morality","Knowledge","Normal",16,"MKG"
"R_3CNuPYzjwTjbxYy","caus1.RKG","5","Rationality","Knowledge","Normal",1,"RKG"
"R_3CNuPYzjwTjbxYy","caus2.MIG","1","Morality","Ignorance","Normal",2,"MIG"
"R_3CNuPYzjwTjbxYy","caus3.RKG","3","Rationality","Knowledge","Normal",3,"RKG"
"R_3CNuPYzjwTjbxYy","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_3CNuPYzjwTjbxYy","caus5.MKG","2","Morality","Knowledge","Normal",5,"MKG"
"R_3CNuPYzjwTjbxYy","caus6.MKG","7","Morality","Knowledge","Normal",6,"MKG"
"R_3CNuPYzjwTjbxYy","caus7.RIG","5","Rationality","Ignorance","Normal",7,"RIG"
"R_3CNuPYzjwTjbxYy","caus8.MKG","6","Morality","Knowledge","Normal",8,"MKG"
"R_3CNuPYzjwTjbxYy","caus9.RKB","5","Rationality","Knowledge","Abnormal",9,"RKB"
"R_3CNuPYzjwTjbxYy","caus10.RIB","2","Rationality","Ignorance","Abnormal",10,"RIB"
"R_3CNuPYzjwTjbxYy","caus11.RKG","5","Rationality","Knowledge","Normal",11,"RKG"
"R_3CNuPYzjwTjbxYy","caus12.RKG","1","Rationality","Knowledge","Normal",12,"RKG"
"R_3CNuPYzjwTjbxYy","caus13.RIB","5","Rationality","Ignorance","Abnormal",13,"RIB"
"R_3CNuPYzjwTjbxYy","caus14.MIG","2","Morality","Ignorance","Normal",14,"MIG"
"R_3CNuPYzjwTjbxYy","caus15.RKG","3","Rationality","Knowledge","Normal",15,"RKG"
"R_3CNuPYzjwTjbxYy","caus16.RKB","2","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2101MsSbIdm3awP","caus1.MIB","6","Morality","Ignorance","Abnormal",1,"MIB"
"R_2101MsSbIdm3awP","caus2.RKG","5","Rationality","Knowledge","Normal",2,"RKG"
"R_2101MsSbIdm3awP","caus3.MIB","6","Morality","Ignorance","Abnormal",3,"MIB"
"R_2101MsSbIdm3awP","caus4.RKB","2","Rationality","Knowledge","Abnormal",4,"RKB"
"R_2101MsSbIdm3awP","caus5.RIG","6","Rationality","Ignorance","Normal",5,"RIG"
"R_2101MsSbIdm3awP","caus6.RIB","6","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2101MsSbIdm3awP","caus7.RIB","3","Rationality","Ignorance","Abnormal",7,"RIB"
"R_2101MsSbIdm3awP","caus8.MKB","6","Morality","Knowledge","Abnormal",8,"MKB"
"R_2101MsSbIdm3awP","caus9.MKG","7","Morality","Knowledge","Normal",9,"MKG"
"R_2101MsSbIdm3awP","caus10.MKB","3","Morality","Knowledge","Abnormal",10,"MKB"
"R_2101MsSbIdm3awP","caus11.MKB","6","Morality","Knowledge","Abnormal",11,"MKB"
"R_2101MsSbIdm3awP","caus12.RIG","2","Rationality","Ignorance","Normal",12,"RIG"
"R_2101MsSbIdm3awP","caus13.MKG","3","Morality","Knowledge","Normal",13,"MKG"
"R_2101MsSbIdm3awP","caus14.MKG","4","Morality","Knowledge","Normal",14,"MKG"
"R_2101MsSbIdm3awP","caus15.RKB","3","Rationality","Knowledge","Abnormal",15,"RKB"
"R_2101MsSbIdm3awP","caus16.MKB","5","Morality","Knowledge","Abnormal",16,"MKB"
"R_bdZcxQuvrgUR0hr","caus1.MKG","6","Morality","Knowledge","Normal",1,"MKG"
"R_bdZcxQuvrgUR0hr","caus2.RKG","5","Rationality","Knowledge","Normal",2,"RKG"
"R_bdZcxQuvrgUR0hr","caus3.MIG","5","Morality","Ignorance","Normal",3,"MIG"
"R_bdZcxQuvrgUR0hr","caus4.MIG","3","Morality","Ignorance","Normal",4,"MIG"
"R_bdZcxQuvrgUR0hr","caus5.RKB","2","Rationality","Knowledge","Abnormal",5,"RKB"
"R_bdZcxQuvrgUR0hr","caus6.RIG","2","Rationality","Ignorance","Normal",6,"RIG"
"R_bdZcxQuvrgUR0hr","caus7.RKB","5","Rationality","Knowledge","Abnormal",7,"RKB"
"R_bdZcxQuvrgUR0hr","caus8.MIG","4","Morality","Ignorance","Normal",8,"MIG"
"R_bdZcxQuvrgUR0hr","caus9.MIB","4","Morality","Ignorance","Abnormal",9,"MIB"
"R_bdZcxQuvrgUR0hr","caus10.RKB","4","Rationality","Knowledge","Abnormal",10,"RKB"
"R_bdZcxQuvrgUR0hr","caus11.RIB","5","Rationality","Ignorance","Abnormal",11,"RIB"
"R_bdZcxQuvrgUR0hr","caus12.RIG","5","Rationality","Ignorance","Normal",12,"RIG"
"R_bdZcxQuvrgUR0hr","caus13.MIB","6","Morality","Ignorance","Abnormal",13,"MIB"
"R_bdZcxQuvrgUR0hr","caus14.RIB","4","Rationality","Ignorance","Abnormal",14,"RIB"
"R_bdZcxQuvrgUR0hr","caus15.RKB","5","Rationality","Knowledge","Abnormal",15,"RKB"
"R_bdZcxQuvrgUR0hr","caus16.RIG","2","Rationality","Ignorance","Normal",16,"RIG"
"R_6LMS7eeInGKNAc1","caus1.MIG","2","Morality","Ignorance","Normal",1,"MIG"
"R_6LMS7eeInGKNAc1","caus2.MIB","5","Morality","Ignorance","Abnormal",2,"MIB"
"R_6LMS7eeInGKNAc1","caus3.RKB","7","Rationality","Knowledge","Abnormal",3,"RKB"
"R_6LMS7eeInGKNAc1","caus4.MKG","6","Morality","Knowledge","Normal",4,"MKG"
"R_6LMS7eeInGKNAc1","caus5.RKG","5","Rationality","Knowledge","Normal",5,"RKG"
"R_6LMS7eeInGKNAc1","caus6.MIB","4","Morality","Ignorance","Abnormal",6,"MIB"
"R_6LMS7eeInGKNAc1","caus7.MKG","5","Morality","Knowledge","Normal",7,"MKG"
"R_6LMS7eeInGKNAc1","caus8.MKG","6","Morality","Knowledge","Normal",8,"MKG"
"R_6LMS7eeInGKNAc1","caus9.RIG","7","Rationality","Ignorance","Normal",9,"RIG"
"R_6LMS7eeInGKNAc1","caus10.MIB","2","Morality","Ignorance","Abnormal",10,"MIB"
"R_6LMS7eeInGKNAc1","caus11.RKB","5","Rationality","Knowledge","Abnormal",11,"RKB"
"R_6LMS7eeInGKNAc1","caus12.RKB","5","Rationality","Knowledge","Abnormal",12,"RKB"
"R_6LMS7eeInGKNAc1","caus13.MIB","2","Morality","Ignorance","Abnormal",13,"MIB"
"R_6LMS7eeInGKNAc1","caus14.MIB","2","Morality","Ignorance","Abnormal",14,"MIB"
"R_6LMS7eeInGKNAc1","caus15.MKB","6","Morality","Knowledge","Abnormal",15,"MKB"
"R_6LMS7eeInGKNAc1","caus16.RIB","3","Rationality","Ignorance","Abnormal",16,"RIB"
"R_2D8Owj67AWmkUlA","caus1.RIB","7","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2D8Owj67AWmkUlA","caus2.MKG","7","Morality","Knowledge","Normal",2,"MKG"
"R_2D8Owj67AWmkUlA","caus3.MIB","7","Morality","Ignorance","Abnormal",3,"MIB"
"R_2D8Owj67AWmkUlA","caus4.RKB","7","Rationality","Knowledge","Abnormal",4,"RKB"
"R_2D8Owj67AWmkUlA","caus5.RKB","7","Rationality","Knowledge","Abnormal",5,"RKB"
"R_2D8Owj67AWmkUlA","caus6.RKG","7","Rationality","Knowledge","Normal",6,"RKG"
"R_2D8Owj67AWmkUlA","caus7.RIB","7","Rationality","Ignorance","Abnormal",7,"RIB"
"R_2D8Owj67AWmkUlA","caus8.MIG","7","Morality","Ignorance","Normal",8,"MIG"
"R_2D8Owj67AWmkUlA","caus9.RKB","7","Rationality","Knowledge","Abnormal",9,"RKB"
"R_2D8Owj67AWmkUlA","caus10.MKG","7","Morality","Knowledge","Normal",10,"MKG"
