"ResponseId","condCod","CF responses","question","norm","knowledge","ocOri","scenario","condition","outcome"
"R_3KGZNnealijp5QL","modal11.MKG",7,"Modal","Morality","Knowledge","Normal",11,"MKG","Normal"
"R_3KGZNnealijp5QL","cfcon11.MKG",7,"Counterfactual","Morality","Knowledge","Normal",11,"MKG","Normal"
"R_3KGZNnealijp5QL","modal12.MKG",7,"Modal","Morality","Knowledge","Normal",12,"MKG","Normal"
"R_3KGZNnealijp5QL","cfcon12.MKG",7,"Counterfactual","Morality","Knowledge","Normal",12,"MKG","Normal"
"R_3KGZNnealijp5QL","modal13.MKB",7,"Modal","Morality","Knowledge","Abnormal",13,"MKB","Abnormal"
"R_3KGZNnealijp5QL","cfcon13.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",13,"MKB","Abnormal"
"R_3KGZNnealijp5QL","modal14.RIB",7,"Modal","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_3KGZNnealijp5QL","cfcon14.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_3KGZNnealijp5QL","modal15.RIG",7,"Modal","Rationality","Ignorance","Normal",15,"RIG","Normal"
"R_3KGZNnealijp5QL","cfcon15.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",15,"RIG","Normal"
"R_3KGZNnealijp5QL","modal16.RIG",7,"Modal","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_3KGZNnealijp5QL","cfcon16.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","modal01.RIB",7,"Modal","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon01.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal02.RIB",7,"Modal","Rationality","Ignorance","Abnormal",2,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon02.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",2,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal03.RIB",7,"Modal","Rationality","Ignorance","Abnormal",3,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon03.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",3,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal04.MKG",7,"Modal","Morality","Knowledge","Normal",4,"MKG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon04.MKG",7,"Counterfactual","Morality","Knowledge","Normal",4,"MKG","Normal"
"R_2ri5QMOYM7YKwIm","modal05.RIB",7,"Modal","Rationality","Ignorance","Abnormal",5,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon05.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",5,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal06.MIB",7,"Modal","Morality","Ignorance","Abnormal",6,"MIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon06.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",6,"MIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal07.RIG",7,"Modal","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon07.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","modal08.RIG",7,"Modal","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon08.RIG",1,"Counterfactual","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","modal09.RIB",7,"Modal","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon09.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal10.MIG",7,"Modal","Morality","Ignorance","Normal",10,"MIG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon10.MIG",1,"Counterfactual","Morality","Ignorance","Normal",10,"MIG","Normal"
"R_2ri5QMOYM7YKwIm","modal11.MIG",7,"Modal","Morality","Ignorance","Normal",11,"MIG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon11.MIG",7,"Counterfactual","Morality","Ignorance","Normal",11,"MIG","Normal"
"R_2ri5QMOYM7YKwIm","modal12.RIB",7,"Modal","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon12.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal13.RIB",7,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon13.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","modal14.RIG",7,"Modal","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon14.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_2ri5QMOYM7YKwIm","modal15.MKG",7,"Modal","Morality","Knowledge","Normal",15,"MKG","Normal"
"R_2ri5QMOYM7YKwIm","cfcon15.MKG",4,"Counterfactual","Morality","Knowledge","Normal",15,"MKG","Normal"
"R_2ri5QMOYM7YKwIm","modal16.RIB",7,"Modal","Rationality","Ignorance","Abnormal",16,"RIB","Abnormal"
"R_2ri5QMOYM7YKwIm","cfcon16.RIB",1,"Counterfactual","Rationality","Ignorance","Abnormal",16,"RIB","Abnormal"
"R_740Rf3bTx3c8cy5","modal01.RKG",7,"Modal","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_740Rf3bTx3c8cy5","cfcon01.RKG",2,"Counterfactual","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_740Rf3bTx3c8cy5","modal02.RKG",7,"Modal","Rationality","Knowledge","Normal",2,"RKG","Normal"
"R_740Rf3bTx3c8cy5","cfcon02.RKG",1,"Counterfactual","Rationality","Knowledge","Normal",2,"RKG","Normal"
"R_740Rf3bTx3c8cy5","modal03.RKB",7,"Modal","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon03.RKB",6,"Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_740Rf3bTx3c8cy5","modal04.RIG",7,"Modal","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_740Rf3bTx3c8cy5","cfcon04.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_740Rf3bTx3c8cy5","modal05.MKB",7,"Modal","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon05.MKB",4,"Counterfactual","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","modal06.RKB",7,"Modal","Rationality","Knowledge","Abnormal",6,"RKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon06.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",6,"RKB","Abnormal"
"R_740Rf3bTx3c8cy5","modal07.RKB",7,"Modal","Rationality","Knowledge","Abnormal",7,"RKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon07.RKG",4,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_740Rf3bTx3c8cy5","modal08.RIB",7,"Modal","Rationality","Ignorance","Abnormal",8,"RIB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon08.RIB",5,"Counterfactual","Rationality","Ignorance","Abnormal",8,"RIB","Abnormal"
"R_740Rf3bTx3c8cy5","modal09.MKB",7,"Modal","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon09.MKB",1,"Counterfactual","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","modal10.RKG",7,"Modal","Rationality","Knowledge","Normal",10,"RKG","Normal"
"R_740Rf3bTx3c8cy5","cfcon10.RKG",1,"Counterfactual","Rationality","Knowledge","Normal",10,"RKG","Normal"
"R_740Rf3bTx3c8cy5","modal11.MKB",7,"Modal","Morality","Knowledge","Abnormal",11,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon11.MKB",4,"Counterfactual","Morality","Knowledge","Abnormal",11,"MKB","Abnormal"
"R_740Rf3bTx3c8cy5","modal12.MIB",7,"Modal","Morality","Ignorance","Abnormal",12,"MIB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon12.MIB",2,"Counterfactual","Morality","Ignorance","Abnormal",12,"MIB","Abnormal"
"R_740Rf3bTx3c8cy5","modal13.MKG",7,"Modal","Morality","Knowledge","Normal",13,"MKG","Normal"
"R_740Rf3bTx3c8cy5","cfcon13.MKG",1,"Counterfactual","Morality","Knowledge","Normal",13,"MKG","Normal"
"R_740Rf3bTx3c8cy5","modal14.MIB",7,"Modal","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_740Rf3bTx3c8cy5","cfcon14.MIB",1,"Counterfactual","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_740Rf3bTx3c8cy5","modal15.RKG",7,"Modal","Rationality","Knowledge","Normal",15,"RKG","Normal"
"R_740Rf3bTx3c8cy5","cfcon15.RKG",3,"Counterfactual","Rationality","Knowledge","Normal",15,"RKG","Normal"
"R_740Rf3bTx3c8cy5","modal16.MIG",7,"Modal","Morality","Ignorance","Normal",16,"MIG","Normal"
"R_740Rf3bTx3c8cy5","cfcon16.MIG",4,"Counterfactual","Morality","Ignorance","Normal",16,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal01.MIB",2,"Modal","Morality","Ignorance","Abnormal",1,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","cfcon01.MIB",6,"Counterfactual","Morality","Ignorance","Abnormal",1,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","modal02.MKG",5,"Modal","Morality","Knowledge","Normal",2,"MKG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon02.MKG",3,"Counterfactual","Morality","Knowledge","Normal",2,"MKG","Normal"
"R_1C3CsIyxd4Q3WIO","modal03.MIG",5,"Modal","Morality","Ignorance","Normal",3,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon03.MIG",3,"Counterfactual","Morality","Ignorance","Normal",3,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal04.RKB",3,"Modal","Rationality","Knowledge","Abnormal",4,"RKB","Abnormal"
"R_1C3CsIyxd4Q3WIO","cfcon04.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",4,"RKB","Abnormal"
"R_1C3CsIyxd4Q3WIO","modal05.RKB",2,"Modal","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_1C3CsIyxd4Q3WIO","cfcon05.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_1C3CsIyxd4Q3WIO","modal06.RIG",2,"Modal","Rationality","Ignorance","Normal",6,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon06.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",6,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal07.MIG",1,"Modal","Morality","Ignorance","Normal",7,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon07.MIG",6,"Counterfactual","Morality","Ignorance","Normal",7,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal08.RKG",3,"Modal","Rationality","Knowledge","Normal",8,"RKG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon08.RKG",5,"Counterfactual","Rationality","Knowledge","Normal",8,"RKG","Normal"
"R_1C3CsIyxd4Q3WIO","modal09.RKG",3,"Modal","Rationality","Knowledge","Normal",9,"RKG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon09.RKG",5,"Counterfactual","Rationality","Knowledge","Normal",9,"RKG","Normal"
"R_1C3CsIyxd4Q3WIO","modal10.MIB",5,"Modal","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","cfcon10.MIB",3,"Counterfactual","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","modal11.RIG",6,"Modal","Rationality","Ignorance","Normal",11,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon11.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",11,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal12.MIG",4,"Modal","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon12.MIG",6,"Counterfactual","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal13.MIG",5,"Modal","Morality","Ignorance","Normal",13,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon13.MIG",4,"Counterfactual","Morality","Ignorance","Normal",13,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal14.RIG",5,"Modal","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon14.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_1C3CsIyxd4Q3WIO","modal15.MIB",5,"Modal","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","cfcon15.MIB",3,"Counterfactual","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_1C3CsIyxd4Q3WIO","modal16.MIG",3,"Modal","Morality","Ignorance","Normal",16,"MIG","Normal"
"R_1C3CsIyxd4Q3WIO","cfcon16.MIG",5,"Counterfactual","Morality","Ignorance","Normal",16,"MIG","Normal"
"R_RquqmqzA4lKk6rf","modal01.RIB",7,"Modal","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon01.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal02.MIB",7,"Modal","Morality","Ignorance","Abnormal",2,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon02.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",2,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal03.RKG",7,"Modal","Rationality","Knowledge","Normal",3,"RKG","Normal"
"R_RquqmqzA4lKk6rf","cfcon03.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",3,"RKG","Normal"
"R_RquqmqzA4lKk6rf","modal04.RIB",7,"Modal","Rationality","Ignorance","Abnormal",4,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon04.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",4,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal05.RKB",7,"Modal","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon05.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_RquqmqzA4lKk6rf","modal06.MKG",7,"Modal","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_RquqmqzA4lKk6rf","cfcon06.MKG",7,"Counterfactual","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_RquqmqzA4lKk6rf","modal07.RKB",7,"Modal","Rationality","Knowledge","Abnormal",7,"RKB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon07.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_RquqmqzA4lKk6rf","modal08.MKB",7,"Modal","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon08.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_RquqmqzA4lKk6rf","modal09.RKB",7,"Modal","Rationality","Knowledge","Abnormal",9,"RKB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon09.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",9,"RKB","Abnormal"
"R_RquqmqzA4lKk6rf","modal10.MKG",7,"Modal","Morality","Knowledge","Normal",10,"MKG","Normal"
"R_RquqmqzA4lKk6rf","cfcon10.MKG",1,"Counterfactual","Morality","Knowledge","Normal",10,"MKG","Normal"
"R_RquqmqzA4lKk6rf","modal11.RKG",7,"Modal","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_RquqmqzA4lKk6rf","cfcon11.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_RquqmqzA4lKk6rf","modal12.MIB",7,"Modal","Morality","Ignorance","Abnormal",12,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon12.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",12,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal13.RIB",7,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon13.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal14.MIB",7,"Modal","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","cfcon14.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_RquqmqzA4lKk6rf","modal15.RKG",7,"Modal","Rationality","Knowledge","Normal",15,"RKG","Normal"
"R_RquqmqzA4lKk6rf","cfcon15.RKG",4,"Counterfactual","Rationality","Knowledge","Normal",15,"RKG","Normal"
"R_RquqmqzA4lKk6rf","modal16.RIG",7,"Modal","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_RquqmqzA4lKk6rf","cfcon16.RIG",1,"Counterfactual","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_u80vlwTDvnWwsZr","modal01.RIB",7,"Modal","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon01.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_u80vlwTDvnWwsZr","modal02.RIG",7,"Modal","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_u80vlwTDvnWwsZr","cfcon02.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_u80vlwTDvnWwsZr","modal03.RKG",7,"Modal","Rationality","Knowledge","Normal",3,"RKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon03.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",3,"RKG","Normal"
"R_u80vlwTDvnWwsZr","modal04.RIG",7,"Modal","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_u80vlwTDvnWwsZr","cfcon04.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_u80vlwTDvnWwsZr","modal05.RKB",7,"Modal","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon05.RKB",4,"Counterfactual","Rationality","Knowledge","Abnormal",5,"RKB","Abnormal"
"R_u80vlwTDvnWwsZr","modal06.RKG",4,"Modal","Rationality","Knowledge","Normal",6,"RKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon06.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",6,"RKG","Normal"
"R_u80vlwTDvnWwsZr","modal07.RKG",7,"Modal","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon07.RKG.1",4,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_u80vlwTDvnWwsZr","modal08.MKB",7,"Modal","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon08.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_u80vlwTDvnWwsZr","modal09.MKB",7,"Modal","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon09.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_u80vlwTDvnWwsZr","modal10.MKG",7,"Modal","Morality","Knowledge","Normal",10,"MKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon10.MKG",4,"Counterfactual","Morality","Knowledge","Normal",10,"MKG","Normal"
"R_u80vlwTDvnWwsZr","modal11.MIB",7,"Modal","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon11.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_u80vlwTDvnWwsZr","modal12.MIG",7,"Modal","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_u80vlwTDvnWwsZr","cfcon12.MIG",7,"Counterfactual","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_u80vlwTDvnWwsZr","modal13.RIB",7,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon13.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_u80vlwTDvnWwsZr","modal14.RKG",7,"Modal","Rationality","Knowledge","Normal",14,"RKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon14.RKG",5,"Counterfactual","Rationality","Knowledge","Normal",14,"RKG","Normal"
"R_u80vlwTDvnWwsZr","modal15.MKG",7,"Modal","Morality","Knowledge","Normal",15,"MKG","Normal"
"R_u80vlwTDvnWwsZr","cfcon15.MKG",7,"Counterfactual","Morality","Knowledge","Normal",15,"MKG","Normal"
"R_u80vlwTDvnWwsZr","modal16.RKB",7,"Modal","Rationality","Knowledge","Abnormal",16,"RKB","Abnormal"
"R_u80vlwTDvnWwsZr","cfcon16.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",16,"RKB","Abnormal"
"R_1NDHOaewkIr03fr","modal01.RIB",4,"Modal","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon01.RIB",6,"Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_1NDHOaewkIr03fr","modal02.RIG",7,"Modal","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon02.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_1NDHOaewkIr03fr","modal03.RIG",7,"Modal","Rationality","Ignorance","Normal",3,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon03.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",3,"RIG","Normal"
"R_1NDHOaewkIr03fr","modal04.MIB",7,"Modal","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon04.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_1NDHOaewkIr03fr","modal05.RIG",7,"Modal","Rationality","Ignorance","Normal",5,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon05.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",5,"RIG","Normal"
"R_1NDHOaewkIr03fr","modal06.MIG",7,"Modal","Morality","Ignorance","Normal",6,"MIG","Normal"
"R_1NDHOaewkIr03fr","cfcon06.MIG",7,"Counterfactual","Morality","Ignorance","Normal",6,"MIG","Normal"
"R_1NDHOaewkIr03fr","modal07.RIG",7,"Modal","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon07.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_1NDHOaewkIr03fr","modal08.RIG",7,"Modal","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon08.RIG",1,"Counterfactual","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_1NDHOaewkIr03fr","modal09.MKB",7,"Modal","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon09.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",9,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","modal10.RIB",7,"Modal","Rationality","Ignorance","Abnormal",10,"RIB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon10.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",10,"RIB","Abnormal"
"R_1NDHOaewkIr03fr","modal11.RKB",7,"Modal","Rationality","Knowledge","Abnormal",11,"RKB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon11.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",11,"RKB","Abnormal"
"R_1NDHOaewkIr03fr","modal12.MIG",7,"Modal","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_1NDHOaewkIr03fr","cfcon12.MIG",5,"Counterfactual","Morality","Ignorance","Normal",12,"MIG","Normal"
"R_1NDHOaewkIr03fr","modal13.MKB",7,"Modal","Morality","Knowledge","Abnormal",13,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon13.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",13,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","modal14.MKB",7,"Modal","Morality","Knowledge","Abnormal",14,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon14.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",14,"MKB","Abnormal"
"R_1NDHOaewkIr03fr","modal15.MIB",7,"Modal","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_1NDHOaewkIr03fr","cfcon15.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_1NDHOaewkIr03fr","modal16.RIG",7,"Modal","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_1NDHOaewkIr03fr","cfcon16.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_4HK218oWoN20QqR","modal01.MIG",6,"Modal","Morality","Ignorance","Normal",1,"MIG","Normal"
"R_4HK218oWoN20QqR","cfcon01.MIG",6,"Counterfactual","Morality","Ignorance","Normal",1,"MIG","Normal"
"R_4HK218oWoN20QqR","modal02.MIG",6,"Modal","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_4HK218oWoN20QqR","cfcon02.MIG",6,"Counterfactual","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_4HK218oWoN20QqR","modal03.MIB",6,"Modal","Morality","Ignorance","Abnormal",3,"MIB","Abnormal"
"R_4HK218oWoN20QqR","cfcon03.MIB",6,"Counterfactual","Morality","Ignorance","Abnormal",3,"MIB","Abnormal"
"R_4HK218oWoN20QqR","modal04.RKG",6,"Modal","Rationality","Knowledge","Normal",4,"RKG","Normal"
"R_4HK218oWoN20QqR","cfcon04.RKG",6,"Counterfactual","Rationality","Knowledge","Normal",4,"RKG","Normal"
"R_4HK218oWoN20QqR","modal05.MKB",6,"Modal","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_4HK218oWoN20QqR","cfcon05.MKB",6,"Counterfactual","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_4HK218oWoN20QqR","modal06.RIB",6,"Modal","Rationality","Ignorance","Abnormal",6,"RIB","Abnormal"
"R_4HK218oWoN20QqR","cfcon06.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",6,"RIB","Abnormal"
"R_4HK218oWoN20QqR","modal07.MIG",6,"Modal","Morality","Ignorance","Normal",7,"MIG","Normal"
